"startDateTime","siteID","dissolvedOxygen","TFPrecipBulk","buoyWindSpeedMean","staPresMean","tempRHMean","uPARMean","PARMean","surfacewaterElevMean","groundwaterTempMean","surfWaterNitrateMean"
2018-05-24 04:00:00,"BARC",6.61,0,0.345,101.681665,23.9965,0.0425,0,26.54,22.11125,6.875
2018-05-24 05:00:00,"BARC",6.71666666666667,0,0.22,101.652925,23.2985,0.0575,0,26.54,22.1125,6.9
2018-06-11 22:00:00,"BARC",6.57,0,1.285,101.257395,25.2915,135.81,452.945,26.67,22.186875,7.95
2018-06-12 07:00:00,"BARC",6.48,0,0.295,101.42901,22.79,0,0,26.67,22.1925,8.025
2018-06-13 03:00:00,"BARC",6.34,0,0.335,101.66513,23.727,-0.0175,0,26.68,22.196875,7.925
2018-06-13 04:00:00,"BARC",6.295,0,0.23,101.681165,23.5465,-0.015,0,26.68,22.19625,7.9
2018-06-14 03:00:00,"BARC",6.1,0,1.42,101.702555,25.4275,-0.02,0,26.68,22.198125,7.95
2018-06-15 23:00:00,"BARC",6.81,0,1.675,101.44338,26.62,28.0225,96.21,26.67,22.19875,8.225
2018-06-24 17:00:00,"BARC",6.45833333333333,0,2.075,101.544815,31.992,700.143333333333,2121.865,26.74,22.22375,8.525
2018-06-24 18:00:00,"BARC",6.465,0,1.73,101.46293,32.452,453.5875,1196.885,26.74,22.223125,8.55
2018-07-19 08:00:00,"BARC",4.72333333333333,0,1.25,101.15045,25.1605,-0.095,0,26.8,22.32875,-0.1
2019-01-08 21:00:00,"BARC",8.35916666666667,0,2.325,101.69809,21.958,152.2475,413.075,27.08,22.7692857142857,0.75
2019-01-08 22:00:00,"BARC",8.4225,0,0.99,101.707095,20.0875,22.1225,61.25,27.08,22.7678571428571,0.55
2019-01-08 23:00:00,"BARC",8.44166666666667,0,0.215,101.671925,16.857,0.095,0.06,27.075,22.7664285714286,0.45
2019-01-09 00:00:00,"BARC",8.6375,0,0.075,101.700425,15.786,0.085,-0.005,27.08,22.7657142857143,0.4
2019-01-09 01:00:00,"BARC",8.76583333333333,0,0.08,101.73977,14.8895,0.1625,-0.08,27.08,22.765,0.375
2019-01-09 02:00:00,"BARC",8.76833333333333,0,0.52,101.781775,14.9625,0.0675,0,27.09,22.765,0.366666666666667
2019-01-09 03:00:00,"BARC",8.60666666666667,0,0.67,101.78194,14.5425,0.06,0,27.09,22.765,0.325
2019-01-09 04:00:00,"BARC",8.385,0,0.325,101.72743,13.901,0.0675,0,27.08,22.7635714285714,0.375
2019-01-09 05:00:00,"BARC",8.5025,0,0.285,101.694925,13.944,0.0625,0,27.08,22.7642857142857,0.35
2019-01-09 06:00:00,"BARC",8.4475,0,0.775,101.70926,14.019,0.0625,0,27.08,22.7635714285714,0.35
2019-01-09 07:00:00,"BARC",8.42666666666667,0,0.57,101.70476,13.822,0.0625,0,27.08,22.7657142857143,0.35
2019-01-09 08:00:00,"BARC",8.22,0,0.16,101.66592,13.5855,0.0575,0,27.08,22.7621428571429,0.375
2019-01-09 09:00:00,"BARC",8.44583333333333,0,0.14,101.614575,13.676,0.065,0,27.08,22.7621428571429,0.375
2019-01-09 10:00:00,"BARC",8.39666666666667,0,0.48,101.61708,14.0275,0.065,0,27.08,22.7657142857143,0.35
2019-01-09 11:00:00,"BARC",8.3525,0,0.245,101.618245,13.5705,0.065,0,27.08,22.7635714285714,0.333333333333333
2019-01-09 12:00:00,"BARC",8.19,0,0.81,101.64642,13.8185,8.43,25.545,27.085,22.765,0.4
2019-01-09 13:00:00,"BARC",8.23916666666667,0,1.415,101.713765,14.3805,81.52,258.125,27.095,22.7614285714286,0.4
2019-01-09 14:00:00,"BARC",8.18,0,3.09,101.78328,14.9515,191.325,576.23,27.1,22.7628571428571,0.4
2019-01-09 15:00:00,"BARC",8.21416666666667,0,3.545,101.797945,15.3335,351.92,960.155,27.1,22.765,0.4
2019-01-09 16:00:00,"BARC",8.13333333333333,0,3.47,101.729765,15.849,497.3875,1276.985,27.095,22.7635714285714,0.4
2019-01-09 17:00:00,"BARC",8.14583333333333,0,3.25,101.61408,16.0195,489.1475,1178.805,27.085,22.7614285714286,0.4
2019-01-09 18:00:00,"BARC",8.16583333333333,0,2.92,101.51756,16.3575,550.39,1315.53,27.07,22.7614285714286,0.4
2019-01-09 19:00:00,"BARC",8.18666666666667,0,3.055,101.47139,17.16,430.1975,1065.54,27.07,22.7614285714286,0.4
2019-01-09 20:00:00,"BARC",8.27,0,3.38,101.48122,16.7585,335.91,842.5,27.07,22.7642857142857,0.4
2019-01-09 21:00:00,"BARC",8.295,0,2.44,101.487885,16.6095,153.53,436.995,27.07,22.7635714285714,0.4
2019-01-09 22:00:00,"BARC",8.26416666666667,0,1.565,101.495055,15.311,23.02,65.09,27.07,22.7621428571429,0.4
2019-01-09 23:00:00,"BARC",8.2125,0,0.355,101.52123,11.4675,0.1775,0.19,27.075,22.7635714285714,0.4
2019-01-10 00:00:00,"BARC",8,0,0.395,101.55223,9.3,0.0675,0,27.08,22.7585714285714,0.4
2019-01-10 01:00:00,"BARC",8.17583333333333,0,0.225,101.575735,8.2635,0.07,0,27.085,22.7607142857143,0.4
2019-01-10 02:00:00,"BARC",8.11083333333333,0,0.385,101.60224,6.9835,0.0675,0,27.09,22.7628571428571,0.4
2019-01-10 03:00:00,"BARC",8.07166666666667,0,0.775,101.611415,7.1165,0.065,0,27.1,22.7628571428571,0.4
2019-01-10 04:00:00,"BARC",7.99666666666667,0,0.93,101.59457,7.6155,0.0625,0,27.1,22.7621428571429,0.4
2019-01-10 05:00:00,"BARC",7.99916666666667,0,1.155,101.57474,7.929,0.06,0,27.1,22.7621428571429,0.425
2019-01-10 06:00:00,"BARC",7.86166666666667,0,1.7,101.57457,8.3545,0.0625,0,27.105,22.7607142857143,0.45
2019-01-10 07:00:00,"BARC",7.73916666666667,0,2.38,101.581735,8.2425,0.065,0,27.11,22.7607142857143,0.5
2019-01-10 08:00:00,"BARC",7.76,0,2.975,101.57224,7.4145,0.065,0,27.115,22.7578571428571,0.5
2019-01-10 09:00:00,"BARC",7.7725,0,2.455,101.56807,6.5745,0.065,0,27.12,22.7585714285714,0.5
2019-01-10 10:00:00,"BARC",7.80166666666667,0,2.095,101.589075,6.065,0.0575,0,27.13,22.7592857142857,0.5
2019-01-10 11:00:00,"BARC",7.80833333333333,0,2,101.647915,5.374,0.0675,0,27.14,22.7607142857143,0.5
2019-01-10 12:00:00,"BARC",7.82666666666667,0,1.7,101.702765,4.9165,9.5525,40.93,27.15,22.7578571428571,0.5
2019-01-10 13:00:00,"BARC",7.83083333333333,0,2.665,101.74444,5.665,100.54,397.17,27.15,22.7571428571429,0.5
2019-01-10 14:00:00,"BARC",7.85583333333333,0,3.83,101.833285,6.83,237.695,814.775,27.165,22.7557142857143,0.5
2019-01-10 15:00:00,"BARC",7.89666666666667,0,3.205,101.846955,7.7935,404.5525,1132.37,27.17,22.755,0.5
2019-01-10 16:00:00,"BARC",7.92,0,2.995,101.78761,8.754,472.72,1283.435,27.165,22.7614285714286,0.5
2019-01-10 17:00:00,"BARC",7.93333333333333,0,2.06,101.65692,9.865,520.835,1413.18,27.15,22.7607142857143,0.55
2019-01-10 18:00:00,"BARC",7.96916666666667,0,1.59,101.59624,11.1365,490.2025,1296.915,27.14,22.7614285714286,0.5
2019-01-10 19:00:00,"BARC",8.01083333333333,0,1.76,101.59641,11.905,413.12,1087.54,27.13,22.7592857142857,0.5
2019-01-10 20:00:00,"BARC",8.03666666666667,0,1.555,101.591905,12.704,291.285,772.41,27.115,22.76,0.5
2019-01-10 21:00:00,"BARC",8.04333333333333,0,1.63,101.59024,13.0005,128.895,380.865,27.105,22.7571428571429,0.5
2019-01-10 22:00:00,"BARC",8.06,0,0.975,101.68009,11.593,20.0875,60.87,27.11,22.7592857142857,0.5
2019-01-10 23:00:00,"BARC",8.045,0,0.39,101.7541,8.101,0.1475,0.185,27.12,22.7585714285714,0.5
2019-01-11 00:00:00,"BARC",8.03,0,0.19,101.784945,6.2555,0.07,0,27.12,22.76,0.5
2019-01-11 01:00:00,"BARC",8.02333333333333,0,0.13,101.83745,5.8615,0.0675,0,27.13,22.7571428571429,0.5
2019-01-11 02:00:00,"BARC",7.97666666666667,0,0.3,101.88863,4.9265,0.0675,0,27.14,22.7571428571429,0.5
2019-01-11 03:00:00,"BARC",7.9375,0,0.4,101.8973,3.8395,0.07,0,27.145,22.7557142857143,0.5
2019-01-11 04:00:00,"BARC",7.7825,0,0.315,101.880625,3.3765,0.07,0,27.145,22.7585714285714,0.5
2019-01-11 05:00:00,"BARC",7.96666666666667,0,0.255,101.863125,3.164,0.07,0,27.15,22.7571428571429,0.5
2019-01-11 06:00:00,"BARC",7.92833333333333,0,0.26,101.85379,2.8995,0.065,0,27.15,22.7557142857143,0.5
2019-01-11 07:00:00,"BARC",7.91,0,0.185,101.882625,3.1295,0.0625,0,27.16,22.7535714285714,0.5
2019-01-11 08:00:00,"BARC",7.89,0,0.175,101.9023,3.1225,0.0675,0,27.16,22.7528571428571,0.5
2019-01-11 09:00:00,"BARC",7.89666666666667,0,0.33,101.895795,3.962,0.0625,0,27.16,22.7528571428571,0.475
2019-01-11 10:00:00,"BARC",7.89083333333333,0,1.07,101.9263,5.1325,0.0575,0,27.165,22.755,0.475
2019-01-11 11:00:00,"BARC",7.878,0,0.815,101.96314,5.425,0.065,0,27.17,22.7528571428571,0.5
2019-01-17 18:00:00,"BARC",8.04416666666667,0,1.025,102.000985,17.543,465.931666666667,1364.89,27.13,22.73,0.7
2019-01-17 19:00:00,"BARC",8.09833333333333,0,1.1,101.922305,18.4515,382.71,1175.665,27.125,22.7307142857143,0.7
2019-01-17 20:00:00,"BARC",8.1425,0,1.25,101.85079,19.1305,273.275,876.065,27.1175,22.73,0.7
2019-01-17 21:00:00,"BARC",8.16666666666667,0.0064,1.075,101.805945,19.6055,134.05,459.555,27.11,22.7307142857143,0.65
2019-01-17 22:00:00,"BARC",8.19416666666667,0,0.635,101.854125,15.8525,23.07,78.365,27.115,22.73,0.7
2019-01-17 23:00:00,"BARC",8.19166666666667,0,0.16,101.894465,12.534,0.208333333333333,0.455,27.115,22.7285714285714,0.675
2019-01-18 00:00:00,"BARC",8.215,0,0.055,101.947805,10.442,0.1,-0.07,27.115,22.7285714285714,0.65
2019-01-18 01:00:00,"BARC",8.22166666666667,0,0.13,101.95297,9.021,0.075,-0.01,27.115,22.7278571428571,0.625
2019-01-18 02:00:00,"BARC",8.21833333333333,0,0.235,101.97448,8.18,0.055,0,27.12,22.7278571428571,0.7
2019-01-18 03:00:00,"BARC",8.24833333333333,0,0.14,101.96698,8.839,0.06,0,27.12,22.7221428571429,0.7
2019-01-18 04:00:00,"BARC",8.205,0,0.1,101.979145,9.636,0.065,0,27.12,22.7221428571429,0.7
2019-01-18 05:00:00,"BARC",8.1425,0,0.215,101.930135,8.44,0.0716666666666667,0,27.12,22.7228571428571,0.7
2019-01-18 06:00:00,"BARC",8.1375,0,0.23,101.889125,8.2605,0.06,0,27.115,22.7221428571429,0.675
2019-01-18 07:00:00,"BARC",8.19166666666667,0,0.16,101.89463,9.2215,0.055,0,27.12,22.72,0.7
2019-01-18 08:00:00,"BARC",8.1775,0,0.13,101.866625,9.475,0.0633333333333333,0,27.12,22.7214285714286,0.7
2019-01-18 09:00:00,"BARC",8.12916666666667,0,0.15,101.834285,9.2015,0.0683333333333333,0,27.12,22.7221428571429,0.7
2019-01-18 10:00:00,"BARC",8.11583333333333,0,0.08,101.806445,8.504,0.0633333333333333,0,27.12,22.7221428571429,0.7
2019-01-18 11:00:00,"BARC",8.1125,0,0.185,101.82645,8.5745,0.0633333333333333,0,27.12,22.7207142857143,0.7
2019-01-18 12:00:00,"BARC",8.14363636363636,0,0.495,101.86729,9.0815,9.69166666666667,37.695,27.125,22.7214285714286,0.7
2019-01-18 13:00:00,"BARC",8.10454545454546,0,0.59,101.884465,11.639,108.041666666667,418.055,27.125,22.7214285714286,0.7
2019-01-18 14:00:00,"BARC",8.12666666666667,0,1.105,101.8953,14.2995,235.356666666667,811.175,27.125,22.7214285714286,0.7
2019-01-18 15:00:00,"BARC",8.13166666666667,0,0.61,101.906965,17.016,352.981666666667,1140.57,27.1275,22.7214285714286,0.7
2019-01-18 16:00:00,"BARC",8.11833333333333,0,0.565,101.846955,18.7915,463.678333333333,1341.655,27.125,22.7221428571429,0.7
2019-01-18 17:00:00,"BARC",8.10166666666667,0,1.105,101.744435,20.2645,500.276666666667,1375.86,27.12,22.7242857142857,0.7
2019-01-18 18:00:00,"BARC",8.12333333333333,0,0.755,101.606415,20.8545,371.201666666667,1076.535,27.1125,22.7264285714286,0.7
2019-01-18 19:00:00,"BARC",8.17083333333333,0,0.95,101.5459,21.6955,313.151666666667,947.535,27.11,22.7278571428571,0.725
2019-01-18 20:00:00,"BARC",8.19333333333333,0,1.605,101.54473,21.982,246.48,747.065,27.11,22.7271428571429,0.65
2019-01-18 21:00:00,"BARC",8.27166666666667,0,1.21,101.5309,21.6755,104.836666666667,336.385,27.11,22.7278571428571,0.675
2019-01-18 22:00:00,"BARC",8.33416666666667,0,0.48,101.547565,19.8285,25.7483333333333,82.315,27.1125,22.7264285714286,0.7
2019-01-18 23:00:00,"BARC",8.25583333333333,0,0.13,101.59124,17.101,0.14,0.22,27.115,22.7242857142857,0.65
2019-01-19 00:00:00,"BARC",8.33833333333333,0,0.23,101.64125,16.461,0.07,0,27.12,22.725,0.675
2019-01-19 01:00:00,"BARC",8.36333333333333,0,0.235,101.667755,16.1365,0.103333333333333,0.015,27.12,22.7278571428571,0.625
2019-01-19 02:00:00,"BARC",8.51166666666667,0,0.12,101.678095,14.808,0.121666666666667,-0.02,27.12,22.7271428571429,0.6
2019-01-19 03:00:00,"BARC",8.50333333333333,0,0.02,101.669585,13.4895,0.08,0,27.12,22.7228571428571,0.675
2019-01-19 04:00:00,"BARC",8.47583333333333,0,0.065,101.64475,12.9685,0.065,0,27.12,22.7257142857143,0.675
2019-01-19 05:00:00,"BARC",8.47416666666667,0,0.015,101.595075,12.676,0.0633333333333333,0,27.1175,22.7242857142857,0.7
2019-01-19 06:00:00,"BARC",8.4875,0,0.035,101.553235,12.3185,0.0633333333333333,0,27.115,22.7235714285714,0.7
2019-01-19 07:00:00,"BARC",8.46166666666667,0,0.095,101.52389,11.6025,0.0666666666666667,0,27.115,22.7221428571429,0.7
2019-01-19 08:00:00,"BARC",8.47916666666667,0,0.07,101.50289,10.8305,0.065,0,27.115,22.7242857142857,0.7
2019-01-19 09:00:00,"BARC",8.50833333333333,0,0.095,101.460885,10.4625,0.0583333333333333,0,27.1125,22.7235714285714,0.725
2019-01-19 10:00:00,"BARC",8.41666666666667,0,0.175,101.418215,10.356,0.06,0,27.11,22.7214285714286,0.7
2019-01-19 11:00:00,"BARC",8.37166666666667,0,0.04,101.433545,10.367,0.0583333333333333,0,27.1125,22.7221428571429,0.7
2019-01-19 12:00:00,"BARC",8.31583333333333,0,0.02,101.426715,10.2655,13.1716666666667,49.65,27.1125,22.7207142857143,0.7
2019-01-19 13:00:00,"BARC",8.24166666666667,0,0,101.445545,12.0445,64.8083333333333,224.76,27.115,22.7207142857143,0.7
2019-01-19 14:00:00,"BARC",8.34,0,1.1,101.432215,15.449,223.556666666667,764.525,27.115,22.7214285714286,0.7
2019-01-19 15:00:00,"BARC",8.375,0,2.365,101.399375,19.011,344.665,1067.515,27.1125,22.7192857142857,0.7
2019-01-19 16:00:00,"BARC",8.37833333333333,0,3.175,101.340695,21.128,376.421666666667,1160.61,27.1075,22.7207142857143,0.7
2019-01-19 17:00:00,"BARC",8.38666666666667,0,4.14,101.20617,22.45,420.286666666667,1229.99,27.1025,22.7228571428571,0.7
2019-01-19 18:00:00,"BARC",8.43916666666667,0,3.995,101.094985,23.3605,468.656666666667,1309.24,27.0975,22.7242857142857,0.7
2019-01-19 19:00:00,"BARC",8.5,0,3.605,100.995465,23.919,372.463333333333,1091.805,27.095,22.725,0.7
2019-01-19 20:00:00,"BARC",8.54333333333333,0,3.405,100.921455,24.0035,239.413333333333,717.665,27.09,22.7221428571429,0.7
2019-01-19 21:00:00,"BARC",8.57,0,2.04,100.842435,23.2225,69.07,215.14,27.09,22.7242857142857,0.7
2019-01-19 22:00:00,"BARC",8.58333333333333,0,1.165,100.779425,22.311,10.4816666666667,33.3,27.09,22.7292857142857,0.7
2019-01-19 23:00:00,"BARC",8.65916666666667,0,0.76,100.748755,20.3735,0.181666666666667,0.365,27.09,22.7271428571429,0.7
2019-01-20 00:00:00,"BARC",8.64833333333333,0,2.88,100.67741,21.6755,0.0816666666666667,0.01,27.075,22.7235714285714,0.675
2019-01-20 01:00:00,"BARC",8.55916666666667,0.032,3.68,100.623395,20.995,0.131666666666667,0.09,27.075,22.73,0.675
2019-01-20 02:00:00,"BARC",8.51416666666667,1.6538,2.57,100.66441,18.7605,0.148333333333333,0.095,27.0775,22.7264285714286,0.7
2019-01-20 03:00:00,"BARC",8.605,2.8623,1.495,100.606725,17.4265,0.113333333333333,0.005,27.085,22.7242857142857,0.7
2019-01-20 04:00:00,"BARC",8.72333333333333,1.3623,2.335,100.527715,17.464,0.085,0,27.085,22.7285714285714,0.7
2019-01-20 05:00:00,"BARC",8.71666666666667,0.0064,2.01,100.35835,17.6975,0.075,0,27.0825,22.7192857142857,0.7
2019-01-20 06:00:00,"BARC",8.72166666666667,0.4427,3.56,100.23166,18.5395,0.0616666666666667,0,27.085,22.7121428571429,0.7
2019-01-20 07:00:00,"BARC",8.68166666666667,4.2802,3.48,100.29134,16.801,0.0733333333333333,0,27.095,22.7114285714286,0.7
2019-01-20 08:00:00,"BARC",8.66333333333333,0.1424,2.185,100.356015,15.037,0.06,0,27.105,22.7042857142857,0.7
2019-01-20 09:00:00,"BARC",8.74,0.0065,2.065,100.375855,15.047,0.0583333333333333,0,27.105,22.6885714285714,0.7
2019-01-20 10:00:00,"BARC",8.74,0,2.38,100.380025,15.0095,0.06,0,27.1075,22.6828571428571,0.7
2019-01-20 11:00:00,"BARC",8.73833333333333,0,2.455,100.441035,14.657,0.0483333333333333,0,27.1125,22.6835714285714,0.7
2019-01-20 12:00:00,"BARC",8.74333333333333,0,2.66,100.53638,14.465,5.13166666666667,17.26,27.1175,22.6885714285714,0.75
2019-01-20 13:00:00,"BARC",8.68666666666667,0,2.985,100.613895,14.065,69.8866666666667,268.49,27.12,22.6921428571429,0.75
2019-01-20 14:00:00,"BARC",8.65416666666667,0,3.6,100.74075,13.0705,85.28,279.695,27.1275,22.6985714285714,0.7
2019-01-20 15:00:00,"BARC",8.6775,0,3.92,100.86344,12.4975,132.508333333333,431.835,27.135,22.6964285714286,0.725
2019-01-20 16:00:00,"BARC",8.62083333333333,0.0064,4.105,100.99663,10.5295,130.48,424.935,27.14,22.6942857142857,0.725
2019-01-20 17:00:00,"BARC",8.62916666666667,0,4.11,101.059815,8.9635,108.013333333333,354.28,27.1425,22.6885714285714,0.7
2019-01-20 18:00:00,"BARC",8.65916666666667,0,4.22,101.083645,7.8745,164.998333333333,537.91,27.145,22.6907142857143,0.775
2019-01-20 19:00:00,"BARC",8.64083333333333,0,4.045,101.11749,7.176,304.858333333333,942.965,27.145,22.6914285714286,0.75
2019-01-20 20:00:00,"BARC",8.64583333333333,0,3.76,101.118985,8.509,285.356666666667,911.55,27.145,22.6907142857143,0.775
2019-01-20 21:00:00,"BARC",8.63166666666667,0,3.105,101.19,9.1735,152.29,509.65,27.1475,22.6921428571429,0.75
2019-01-20 22:00:00,"BARC",8.6775,0,2.37,101.273345,8.579,29.6133333333333,103.64,27.1525,22.6907142857143,0.8
2019-01-20 23:00:00,"BARC",8.61818181818182,0,1.83,101.44805,7.2585,0.278333333333333,0.725,27.1625,22.6907142857143,0.775
2019-01-21 00:00:00,"BARC",8.63083333333333,0,1.85,101.578405,6.37,0.0666666666666667,0,27.165,22.6864285714286,0.775
2019-01-21 01:00:00,"BARC",8.54916666666667,0,2.02,101.682925,5.8615,0.0633333333333333,0,27.1675,22.6857142857143,0.725
2019-01-21 02:00:00,"BARC",8.46916666666667,0,1.425,101.76027,4.971,0.0666666666666667,0,27.1725,22.6857142857143,0.75
2019-01-21 03:00:00,"BARC",8.3375,0,1.33,101.834285,4.3545,0.0616666666666667,0,27.175,22.6935714285714,0.75
2019-01-21 04:00:00,"BARC",8.28083333333333,0,1.22,101.9093,3.834,0.0633333333333333,0,27.1775,22.6914285714286,0.8
2019-01-21 05:00:00,"BARC",8.29,0,0.925,101.957975,3.351,0.065,0,27.175,22.6864285714286,0.8
2019-01-21 06:00:00,"BARC",8.2975,0,1.44,102.020155,2.9835,0.0633333333333333,0,27.1775,22.6914285714286,0.8
2019-01-21 07:00:00,"BARC",8.31666666666667,0,1.385,102.02065,2.7835,0.06,0,27.175,22.6857142857143,0.8
2019-01-21 08:00:00,"BARC",8.32333333333333,0,1.945,101.997485,3.307,0.0583333333333333,0,27.1775,22.6871428571429,0.8
2019-01-21 09:00:00,"BARC",8.31083333333333,0,1.43,102.05166,2.87,0.06,0,27.175,22.685,0.8
2019-01-21 10:00:00,"BARC",8.33583333333333,0,1.615,102.09083,2.7855,0.065,0,27.18,22.685,0.8
2019-01-21 11:00:00,"BARC",8.33,0,1.085,102.16501,2.23,0.0666666666666667,0,27.175,22.6857142857143,0.8
2019-01-21 12:00:00,"BARC",8.315,0,0.995,102.20702,1.893,9.18833333333333,45.975,27.18,22.6857142857143,0.8
2019-01-21 13:00:00,"BARC",8.3275,0.0064,2.12,102.3022,2.82,92.005,416.555,27.18,22.6871428571429,0.825
2019-01-21 14:00:00,"BARC",8.34083333333333,0,2.975,102.388055,4.0065,220.928333333333,846.295,27.1725,22.6857142857143,0.8
2019-01-21 15:00:00,"BARC",8.34166666666667,0,2.915,102.464735,5.375,367.45,1180.095,27.17,22.685,0.8
2019-01-21 16:00:00,"BARC",8.365,0,2.48,102.52074,6.9515,454.168333333333,1400.05,27.16,22.6835714285714,0.8
2019-01-21 17:00:00,"BARC",8.34,0,2.255,102.4729,8.5105,498.43,1486.32,27.1575,22.6814285714286,0.8
2019-01-21 18:00:00,"BARC",8.38166666666667,0,2.55,102.38672,10.0935,496.32,1429.015,27.1525,22.6814285714286,0.8
2019-01-21 19:00:00,"BARC",8.4225,0,2.685,102.372885,11.368,402.67,1233.845,27.145,22.6828571428571,0.8
2019-01-21 20:00:00,"BARC",8.38333333333333,0,3.27,102.41289,11.765,292.315,920.27,27.135,22.6814285714286,0.8
2019-01-21 21:00:00,"BARC",8.4,0,3.105,102.45423,11.285,147.565,520.085,27.13,22.6835714285714,0.8
2019-01-21 22:00:00,"BARC",8.4175,0,3.09,102.50941,9.275,30.6666666666667,109.205,27.1325,22.6814285714286,0.8
2019-01-21 23:00:00,"BARC",8.44166666666667,0,1.58,102.568085,7.444,0.303333333333333,0.845,27.135,22.6792857142857,0.8
2019-01-22 00:00:00,"BARC",8.46916666666667,0,1.23,102.61376,6.6055,0.06,0,27.1375,22.68,0.8
2019-01-22 01:00:00,"BARC",8.45833333333333,0,1.23,102.644105,6.0595,0.065,0,27.14,22.6792857142857,0.8
2019-01-22 02:00:00,"BARC",8.4275,0,1.155,102.675935,5.248,0.065,0,27.145,22.6828571428571,0.8
2019-01-22 03:00:00,"BARC",8.45583333333333,0,1.17,102.660105,5.1055,0.0616666666666667,0,27.145,22.6764285714286,0.8
2019-01-22 04:00:00,"BARC",8.39166666666667,0,0.955,102.63143,5.353,0.06,0,27.145,22.6757142857143,0.8
2019-01-22 05:00:00,"BARC",8.38166666666667,0,1.08,102.59859,5.3075,0.06,0,27.145,22.6742857142857,0.8
2019-01-22 06:00:00,"BARC",8.40416666666667,0,0.845,102.588255,5.255,0.0633333333333333,0,27.1475,22.6764285714286,0.8
2019-01-22 07:00:00,"BARC",8.34083333333333,0,0.91,102.580085,5.487,0.0683333333333333,0,27.15,22.675,0.8
2019-01-22 08:00:00,"BARC",8.33916666666667,0,0.93,102.58692,5.718,0.0633333333333333,0,27.15,22.6771428571429,0.8
2019-01-22 09:00:00,"BARC",8.32416666666667,0,0.65,102.59459,6.1045,0.0633333333333333,0,27.155,22.68,0.8
2019-01-22 10:00:00,"BARC",8.34083333333333,0,1.07,102.569755,6.455,0.06,0,27.1525,22.6807142857143,0.8
2019-01-22 11:00:00,"BARC",8.34166666666667,0,0.51,102.6401,6.5135,0.0633333333333333,0,27.15,22.6792857142857,0.8
2019-01-22 12:00:00,"BARC",8.3275,0,0.435,102.689775,7.016,9.67,50.095,27.14,22.68,0.8
2019-01-22 13:00:00,"BARC",8.34916666666667,0,1.245,102.69611,10.537,91.205,432.125,27.145,22.6785714285714,0.825
2019-01-22 14:00:00,"BARC",8.38,0,1.995,102.73178,13.959,231.06,846.55,27.145,22.6792857142857,0.825
2019-01-22 15:00:00,"BARC",8.44833333333333,0,3.4,102.760955,16.8915,360.235,1172.51,27.145,22.6771428571429,0.825
2019-01-22 16:00:00,"BARC",8.45916666666667,0,3.71,102.77779,18.2135,394.99,1288.21,27.1425,22.6807142857143,0.8
2019-01-22 17:00:00,"BARC",8.44,0,3.24,102.73645,18.8635,397.771666666667,1179.695,27.135,22.6792857142857,0.8
2019-01-22 18:00:00,"BARC",8.46666666666667,0,3.5,102.635095,19.756,553.74,1575.93,27.1325,22.6785714285714,0.8
2019-01-22 19:00:00,"BARC",8.50083333333333,0,3.615,102.545915,19.9835,322.423333333333,1047.77,27.1275,22.6792857142857,0.8
2019-01-22 20:00:00,"BARC",8.5425,0,3.45,102.503575,20.223,300.056666666667,1003.355,27.125,22.6821428571429,0.825
2019-01-22 21:00:00,"BARC",8.58333333333333,0,3.27,102.499575,19.8,140.481666666667,502.525,27.12,22.685,0.8
2019-01-22 22:00:00,"BARC",8.59083333333333,0,2.645,102.50941,18.9085,33.2633333333333,115.63,27.12,22.6792857142857,0.8
2019-01-22 23:00:00,"BARC",8.61833333333333,0,1.81,102.514075,17.7115,0.361666666666667,0.98,27.1175,22.6807142857143,0.8
2019-01-23 00:00:00,"BARC",8.62833333333333,0,1.55,102.485075,16.9285,0.138333333333333,0.025,27.115,22.6828571428571,0.8
2019-01-23 01:00:00,"BARC",8.62083333333333,0,0.86,102.481235,16.3665,0.085,-0.005,27.115,22.6821428571429,0.8
2019-01-23 02:00:00,"BARC",8.665,0,0.535,102.49407,15.6105,0.0666666666666667,0,27.115,22.6807142857143,0.8
2019-01-23 03:00:00,"BARC",8.795,0,0.355,102.462065,15.102,0.0633333333333333,0,27.115,22.68,0.8
2019-01-23 04:00:00,"BARC",8.765,0,0.325,102.413555,13.696,0.07,0,27.11,22.6785714285714,0.8
2019-01-23 05:00:00,"BARC",8.75583333333333,0,0.215,102.37155,11.9235,0.0683333333333333,0,27.11,22.68,0.8
2019-01-23 06:00:00,"BARC",8.71583333333333,0,0.06,102.32671,11.5575,0.065,0,27.1075,22.685,0.8
2019-01-23 07:00:00,"BARC",8.835,0,0.185,102.308705,11.9325,0.0583333333333333,0,27.1075,22.6828571428571,0.8
2019-01-23 08:00:00,"BARC",8.85083333333333,0,0.275,102.290035,12.2605,0.06,0,27.105,22.6835714285714,0.833333333333333
2019-01-23 09:00:00,"BARC",8.69916666666667,0,0.14,102.252195,12.3875,0.0666666666666667,0,27.105,22.68,0.825
2019-01-23 10:00:00,"BARC",8.66666666666667,0,0.02,102.209355,12.344,0.0666666666666667,0,27.105,22.68,0.825
2019-01-23 11:00:00,"BARC",8.67,0,0.085,102.18785,11.6615,0.0683333333333333,0,27.105,22.6807142857143,0.825
2019-01-23 12:00:00,"BARC",8.69,0.0064,0.08,102.165515,11.4125,8.54333333333333,33.065,27.105,22.6821428571429,0.8
